arquivo	palavra	label
TCU4687.txt	contas	O
TCU4687.txt	dos	O
TCU4687.txt	recursos	O
TCU4687.txt	captados	O
TCU4687.txt	por	O
TCU4687.txt	meio	O
TCU4687.txt	da	O
TCU4687.txt	Lei	B-LEGISLACAO
TCU4687.txt	8.313/1991	I-LEGISLACAO
TCU4687.txt	.	O
TCU4687.txt	7	O
TCU4687.txt	.	O
TCU4687.txt	A	O
TCU4687.txt	citação	O
TCU4687.txt	ocorreu	O
TCU4687.txt	por	O
TCU4687.txt	meio	O
TCU4687.txt	do	O
TCU4687.txt	Ofício	O
TCU4687.txt	948/2013-TCU/SECEX-PR	O
TCU4687.txt	,	O
TCU4687.txt	de	O
TCU4687.txt	12/8/2013	B-TEMPO
TCU4687.txt	(	O
TCU4687.txt	Peça	O
TCU4687.txt	6	O
TCU4687.txt	)	O
TCU4687.txt	.	O
TCU4687.txt	8	O
TCU4687.txt	.	O
TCU4687.txt	Ao	O
TCU4687.txt	apresentar	O
TCU4687.txt	suas	O
TCU4687.txt	alegações	O
TCU4687.txt	de	O
TCU4687.txt	defesa	O
TCU4687.txt	,	O
TCU4687.txt	constantes	O
TCU4687.txt	da	O
TCU4687.txt	Peça	O
TCU4687.txt	13	O
TCU4687.txt	,	O
TCU4687.txt	o	O
TCU4687.txt	responsável	O
TCU4687.txt	trouxe	O
TCU4687.txt	aos	O
TCU4687.txt	autos	O
TCU4687.txt	:	O
TCU4687.txt	folder	O
TCU4687.txt	de	O
TCU4687.txt	apresentações	O
TCU4687.txt	;	O
TCU4687.txt	vários	O
TCU4687.txt	recibos	O
TCU4687.txt	referentes	O
TCU4687.txt	à	O
TCU4687.txt	elaboração	O
TCU4687.txt	de	O
TCU4687.txt	projeto	O
TCU4687.txt	,	O
TCU4687.txt	da	O
TCU4687.txt	Associação	B-ORGANIZACAO
TCU4687.txt	Londrinense	I-ORGANIZACAO
TCU4687.txt	de	I-ORGANIZACAO
TCU4687.txt	Circo	I-ORGANIZACAO
TCU4687.txt	;	O
TCU4687.txt	recibos	O
TCU4687.txt	autônomos	O
TCU4687.txt	de	O
TCU4687.txt	pagamentos	O
TCU4687.txt	efetuados	O
TCU4687.txt	para	O
TCU4687.txt	serviços	O
TCU4687.txt	de	O
TCU4687.txt	terceiros	O
TCU4687.txt	;	O
TCU4687.txt	notas	O
TCU4687.txt	fiscais	O
TCU4687.txt	de	O
TCU4687.txt	agência	O
TCU4687.txt	de	O
TCU4687.txt	turismo	O
TCU4687.txt	para	O
TCU4687.txt	o	O
TCU4687.txt	pagamento	O
TCU4687.txt	de	O
TCU4687.txt	passagem	O
TCU4687.txt	aérea	O
TCU4687.txt	,	O
TCU4687.txt	jantar	O
TCU4687.txt	em	O
TCU4687.txt	londrina	O
TCU4687.txt	,	O
TCU4687.txt	local	O
TCU4687.txt	onde	O
TCU4687.txt	o	O
TCU4687.txt	responsável	O
TCU4687.txt	residia	O
TCU4687.txt	;	O
TCU4687.txt	despesas	O
TCU4687.txt	em	O
TCU4687.txt	Paranavaí/PR	B-LOCAL
TCU4687.txt	;	O
TCU4687.txt	hospedagens	O
TCU4687.txt	em	O
TCU4687.txt	Maringa/PR	B-LOCAL
TCU4687.txt	e	O
TCU4687.txt	Paranavaí/PR	B-LOCAL
TCU4687.txt	;	O
TCU4687.txt	serviço	O
TCU4687.txt	de	O
TCU4687.txt	locação	O
TCU4687.txt	de	O
TCU4687.txt	transporte	O
TCU4687.txt	entre	O
TCU4687.txt	Londrina/PR	B-LOCAL
TCU4687.txt	e	O
TCU4687.txt	Paranavaí/PR	B-LOCAL
TCU4687.txt	;	O
TCU4687.txt	impressão	O
TCU4687.txt	de	O
TCU4687.txt	material	O
TCU4687.txt	gráfico	O
TCU4687.txt	;	O
TCU4687.txt	e	O
TCU4687.txt	algumas	O
TCU4687.txt	fotos	O
TCU4687.txt	.	O
TCU4687.txt	ANÁLISE	O
TCU4687.txt	9	O
TCU4687.txt	.	O
TCU4687.txt	O	O
TCU4687.txt	responsável	O
TCU4687.txt	limitou-se	O
TCU4687.txt	a	O
TCU4687.txt	encaminhar	O
TCU4687.txt	cópias	O
TCU4687.txt	de	O
TCU4687.txt	alguns	O
TCU4687.txt	documentos	O
TCU4687.txt	desacompanhados	O
TCU4687.txt	de	O
TCU4687.txt	quaisquer	O
TCU4687.txt	comprovantes	O
TCU4687.txt	de	O
TCU4687.txt	pagamento	O
TCU4687.txt	.	O
TCU4687.txt	Destaco	O
TCU4687.txt	,	O
TCU4687.txt	que	O
TCU4687.txt	as	O
TCU4687.txt	poucas	O
TCU4687.txt	notas	O
TCU4687.txt	fiscais	O
TCU4687.txt	apresentadas	O
TCU4687.txt	foram	O
TCU4687.txt	emitidas	O
TCU4687.txt	apenas	O
TCU4687.txt	em	O
TCU4687.txt	três	O
TCU4687.txt	municípios	O
TCU4687.txt	do	O
TCU4687.txt	Paraná	B-LOCAL
TCU4687.txt	:	O
TCU4687.txt	Londrina	B-LOCAL
TCU4687.txt	,	O
TCU4687.txt	Maringá	B-LOCAL
TCU4687.txt	e	O
TCU4687.txt	Paranavaí	B-LOCAL
TCU4687.txt	.	O
TCU4687.txt	10	O
TCU4687.txt	.	O
TCU4687.txt	Ressalto	O
TCU4687.txt	que	O
TCU4687.txt	o	O
TCU4687.txt	município	O
TCU4687.txt	de	O
TCU4687.txt	Paranavaí	B-LOCAL
TCU4687.txt	,	O
TCU4687.txt	nem	O
TCU4687.txt	ao	O
TCU4687.txt	menos	O
TCU4687.txt	,	O
TCU4687.txt	está	O
TCU4687.txt	incluída	O
TCU4687.txt	no	O
TCU4687.txt	rol	O
TCU4687.txt	de	O
TCU4687.txt	apresentações	O
TCU4687.txt	relacionadas	O
TCU4687.txt	no	O
TCU4687.txt	item	O
TCU4687.txt	2	O
TCU4687.txt	desta	O
TCU4687.txt	instrução	O
TCU4687.txt	.	O
TCU4687.txt	11	O
TCU4687.txt	.	O
TCU4687.txt	Quanto	O
TCU4687.txt	às	O
TCU4687.txt	apresentações	O
TCU4687.txt	,	O
TCU4687.txt	não	O
TCU4687.txt	há	O
TCU4687.txt	referência	O
TCU4687.txt	,	O
TCU4687.txt	nem	O
TCU4687.txt	indícios	O
TCU4687.txt	de	O
TCU4687.txt	que	O
TCU4687.txt	tais	O
TCU4687.txt	apresentações	O
TCU4687.txt	foram	O
TCU4687.txt	realizadas	O
TCU4687.txt	nos	O
TCU4687.txt	municípios	O
TCU4687.txt	relacionados	O
TCU4687.txt	no	O
TCU4687.txt	item	O
TCU4687.txt	2	O
TCU4687.txt	desta	O
TCU4687.txt	instrução	O
TCU4687.txt	.	O
TCU4687.txt	12	O
TCU4687.txt	.	O
TCU4687.txt	O	O
TCU4687.txt	responsável	O
TCU4687.txt	deixou	O
TCU4687.txt	de	O
TCU4687.txt	apresentar	O
TCU4687.txt	documentos	O
TCU4687.txt	comprobatórios	O
TCU4687.txt	da	O
TCU4687.txt	realização	O
TCU4687.txt	das	O
TCU4687.txt	apresentações	O
TCU4687.txt	,	O
TCU4687.txt	deixando	O
TCU4687.txt	,	O
TCU4687.txt	também	O
TCU4687.txt	de	O
TCU4687.txt	apresentar	O
TCU4687.txt	o	O
TCU4687.txt	extrato	O
TCU4687.txt	bancário	O
TCU4687.txt	da	O
TCU4687.txt	conta	O
TCU4687.txt	corrente	O
TCU4687.txt	onde	O
TCU4687.txt	os	O
TCU4687.txt	recursos	O
TCU4687.txt	foram	O
TCU4687.txt	depositados	O
TCU4687.txt	.	O
TCU4687.txt	13	O
TCU4687.txt	.	O
TCU4687.txt	Resumindo	O
TCU4687.txt	,	O
TCU4687.txt	a	O
TCU4687.txt	documentação	O
TCU4687.txt	apresentada	O
TCU4687.txt	pelo	O
TCU4687.txt	responsável	O
TCU4687.txt	não	O
TCU4687.txt	está	O
TCU4687.txt	constituída	O
TCU4687.txt	dos	O
TCU4687.txt	elementos	O
TCU4687.txt	mínimos	O
TCU4687.txt	necessários	O
TCU4687.txt	que	O
TCU4687.txt	caracterizam	O
TCU4687.txt	um	O
TCU4687.txt	prestação	O
TCU4687.txt	de	O
TCU4687.txt	contas	O
TCU4687.txt	,	O
TCU4687.txt	tais	O
TCU4687.txt	como	O
TCU4687.txt	:	O
TCU4687.txt	relatório	O
TCU4687.txt	de	O
TCU4687.txt	execução	O
TCU4687.txt	da	O
TCU4687.txt	receita	O
TCU4687.txt	e	O
TCU4687.txt	despesas	O
TCU4687.txt	,	O
TCU4687.txt	relação	O
TCU4687.txt	de	O
TCU4687.txt	pagamentos	O
TCU4687.txt	,	O
TCU4687.txt	relatório	O
TCU4687.txt	físico	O
TCU4687.txt	,	O
TCU4687.txt	conciliação	O
TCU4687.txt	bancária	O
TCU4687.txt	e	O
TCU4687.txt	relatório	O
TCU4687.txt	final	O
TCU4687.txt	.	O
TCU4687.txt	CONCLUSÃO	O
TCU4687.txt	14	O
TCU4687.txt	.	O
TCU4687.txt	Desta	O
TCU4687.txt	feita	O
TCU4687.txt	,	O
TCU4687.txt	cabe	O
TCU4687.txt	apenas	O
TCU4687.txt	a	O
TCU4687.txt	rejeição	O
TCU4687.txt	das	O
TCU4687.txt	alegações	O
TCU4687.txt	de	O
TCU4687.txt	defesa	O
TCU4687.txt	,	O
TCU4687.txt	devendo	O
TCU4687.txt	o	O
TCU4687.txt	responsável	O
TCU4687.txt	ser	O
TCU4687.txt	condenado	O
TCU4687.txt	a	O
TCU4687.txt	ressarcir	O
TCU4687.txt	os	O
TCU4687.txt	cofres	O
TCU4687.txt	do	O
TCU4687.txt	Tesouro	B-ORGANIZACAO
TCU4687.txt	Nacional	I-ORGANIZACAO
TCU4687.txt	o	O
TCU4687.txt	valor	O
TCU4687.txt	original	O
TCU4687.txt	de	O
TCU4687.txt	R	O
TCU4687.txt	$	O
TCU4687.txt	67.826,00	O
TCU4687.txt	,	O
TCU4687.txt	que	O
TCU4687.txt	deverá	O
TCU4687.txt	ser	O
TCU4687.txt	atualizado	O
TCU4687.txt	a	O
TCU4687.txt	partir	O
TCU4687.txt	de	O
TCU4687.txt	29/12/2003	B-TEMPO
TCU4687.txt	.	O
TCU4687.txt	15	O
TCU4687.txt	.	O
TCU4687.txt	O	O
TCU4687.txt	responsável	O
TCU4687.txt	não	O
TCU4687.txt	logrou	O
TCU4687.txt	êxito	O
TCU4687.txt	em	O
TCU4687.txt	comprovar	O
TCU4687.txt	a	O
TCU4687.txt	boa	O
TCU4687.txt	e	O
TCU4687.txt	regular	O
TCU4687.txt	aplicação	O
TCU4687.txt	dos	O
TCU4687.txt	recursos	O
TCU4687.txt	recebidos	O
TCU4687.txt	para	O
TCU4687.txt	a	O
TCU4687.txt	execução	O
TCU4687.txt	do	O
TCU4687.txt	projeto	O
TCU4687.txt	“	O
TCU4687.txt	Aero	B-ORGANIZACAO
TCU4687.txt	Circus	I-ORGANIZACAO
TCU4687.txt	Espetáculos	I-ORGANIZACAO
TCU4687.txt	Itinerantes	I-ORGANIZACAO
TCU4687.txt	”	O
TCU4687.txt	,	O
TCU4687.txt	em	O
TCU4687.txt	virtude	O
TCU4687.txt	da	O
TCU4687.txt	não	O
TCU4687.txt	apresentação	O
TCU4687.txt	de	O
TCU4687.txt	documentos	O
TCU4687.txt	que	O
TCU4687.txt	comprovem	O
TCU4687.txt	,	O
TCU4687.txt	ao	O
TCU4687.txt	menos	O
TCU4687.txt	,	O
TCU4687.txt	a	O
TCU4687.txt	realização	O
TCU4687.txt	dos	O
TCU4687.txt	eventos	O
TCU4687.txt	programados	O
TCU4687.txt	,	O
TCU4687.txt	assim	O
TCU4687.txt	como	O
TCU4687.txt	a	O
TCU4687.txt	ausência	O
TCU4687.txt	do	O
TCU4687.txt	extrato	O
TCU4687.txt	bancário	O
TCU4687.txt	da	O
TCU4687.txt	conta	O
TCU4687.txt	que	O
TCU4687.txt	recebeu	O
TCU4687.txt	os	O
TCU4687.txt	recursos	O
TCU4687.txt	.	O
TCU4687.txt	16	O
TCU4687.txt	.	O
TCU4687.txt	Assim	O
TCU4687.txt	,	O
TCU4687.txt	não	O
TCU4687.txt	há	O
TCU4687.txt	como	O
TCU4687.txt	acatar	O
TCU4687.txt	as	O
TCU4687.txt	alegações	O
TCU4687.txt	de	O
TCU4687.txt	defesa	O
TCU4687.txt	apresentadas	O
TCU4687.txt	pelo	O
TCU4687.txt	responsável	O
TCU4687.txt	,	O
TCU4687.txt	persistindo	O
TCU4687.txt	a	O
TCU4687.txt	omissão	O
TCU4687.txt	na	O
TCU4687.txt	apresentação	O
TCU4687.txt	da	O
TCU4687.txt	prestação	O
TCU4687.txt	de	O
TCU4687.txt	contas	O
TCU4687.txt	e	O
TCU4687.txt	de	O
TCU4687.txt	documentação	O
TCU4687.txt	que	O
TCU4687.txt	comprove	O
TCU4687.txt	a	O
TCU4687.txt	boa	O
TCU4687.txt	e	O
TCU4687.txt	regular	O
TCU4687.txt	gestão	O
TCU4687.txt	dos	O
TCU4687.txt	recursos	O
TCU4687.txt	a	O
TCU4687.txt	ele	O
TCU4687.txt	repassados	O
TCU4687.txt	.	O
TCU4687.txt	Apesar	O
TCU4687.txt	,	O
TCU4687.txt	de	O
TCU4687.txt	o	O
TCU4687.txt	próprio	O
TCU4687.txt	responsável	O
TCU4687.txt	apresentar	O
TCU4687.txt	contrato	O
TCU4687.txt	firmado	O
TCU4687.txt	com	O
TCU4687.txt	empresa	O
TCU4687.txt	denominada	O
TCU4687.txt	Cultura	B-ORGANIZACAO
TCU4687.txt	Interativa	I-ORGANIZACAO
TCU4687.txt	S/C	I-ORGANIZACAO
TCU4687.txt	Ltda	I-ORGANIZACAO
TCU4687.txt	.	O
TCU4687.txt	(	O
TCU4687.txt	peça	O
TCU4687.txt	13	O
TCU4687.txt	,	O
TCU4687.txt	p.	O
TCU4687.txt	17	O
TCU4687.txt	)	O
TCU4687.txt	,	O
TCU4687.txt	cujo	O
TCU4687.txt	objeto	O
TCU4687.txt	seria	O
TCU4687.txt	justamente	O
TCU4687.txt	orientar	O
TCU4687.txt	o	O
TCU4687.txt	processo	O
TCU4687.txt	de	O
TCU4687.txt	prestação	O
TCU4687.txt	de	O
TCU4687.txt	contas	O
TCU4687.txt	do	O
TCU4687.txt	projeto	O
TCU4687.txt	em	O
TCU4687.txt	análise	O
TCU4687.txt	.	O
TCU4687.txt	17	O
TCU4687.txt	.	O
TCU4687.txt	Ademais	O
TCU4687.txt	,	O
TCU4687.txt	inexistem	O
TCU4687.txt	nos	O
TCU4687.txt	autos	O
TCU4687.txt	elementos	O
TCU4687.txt	que	O
TCU4687.txt	demonstrem	O
TCU4687.txt	sua	O
TCU4687.txt	boa-fé	O
TCU4687.txt	ou	O
TCU4687.txt	a	O
TCU4687.txt	ocorrência	O
TCU4687.txt	de	O
TCU4687.txt	outros	O
TCU4687.txt	excludentes	O
TCU4687.txt	de	O
TCU4687.txt	culpabilidade	O
TCU4687.txt	.	O
TCU4687.txt	Proposta	O
TCU4687.txt	de	O
TCU4687.txt	encaminhamento	O
TCU4687.txt	18	O
TCU4687.txt	.	O
TCU4687.txt	Diante	O
TCU4687.txt	do	O
TCU4687.txt	exposto	O
TCU4687.txt	proponho	O
TCU4687.txt	:	O
TCU4687.txt	18.1	O
TCU4687.txt	.	O
TCU4687.txt	rejeitar	O
TCU4687.txt	as	O
TCU4687.txt	alegações	O
TCU4687.txt	de	O
TCU4687.txt	defesa	O
TCU4687.txt	apresentadas	O
TCU4687.txt	pelo	O
TCU4687.txt	Sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
TCU4687.txt	(	O
TCU4687.txt	CPF	O
TCU4687.txt	730.850.069-15	O
TCU4687.txt	)	O
TCU4687.txt	;	O
TCU4687.txt	18.2.	O
TCU4687.txt	com	O
TCU4687.txt	fundamento	O
TCU4687.txt	nos	O
TCU4687.txt	artigos	B-LEGISLACAO
TCU4687.txt	1º	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	inciso	I-LEGISLACAO
TCU4687.txt	I	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	16	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	inciso	I-LEGISLACAO
TCU4687.txt	III	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	alíneas	I-LEGISLACAO
TCU4687.txt	“	I-LEGISLACAO
TCU4687.txt	a	I-LEGISLACAO
TCU4687.txt	”	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	“	I-LEGISLACAO
TCU4687.txt	c	I-LEGISLACAO
TCU4687.txt	”	I-LEGISLACAO
TCU4687.txt	e	I-LEGISLACAO
TCU4687.txt	“	I-LEGISLACAO
TCU4687.txt	d	I-LEGISLACAO
TCU4687.txt	”	I-LEGISLACAO
TCU4687.txt	da	I-LEGISLACAO
TCU4687.txt	Lei	I-LEGISLACAO
TCU4687.txt	8.443/1992	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	c/c	I-LEGISLACAO
TCU4687.txt	os	I-LEGISLACAO
TCU4687.txt	artigos	I-LEGISLACAO
TCU4687.txt	13	I-LEGISLACAO
TCU4687.txt	e	I-LEGISLACAO
TCU4687.txt	23	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	inciso	I-LEGISLACAO
TCU4687.txt	III	I-LEGISLACAO
TCU4687.txt	do	O
TCU4687.txt	mesmo	O
TCU4687.txt	instrumento	O
TCU4687.txt	legal	O
TCU4687.txt	,	O
TCU4687.txt	julgar	O
TCU4687.txt	irregulares	O
TCU4687.txt	as	O
TCU4687.txt	contas	O
TCU4687.txt	do	O
TCU4687.txt	Sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
TCU4687.txt	(	O
TCU4687.txt	CPF	O
TCU4687.txt	730.850.069-15	O
TCU4687.txt	)	O
TCU4687.txt	;	O
TCU4687.txt	18.3.	O
TCU4687.txt	condenar	O
TCU4687.txt	o	O
TCU4687.txt	Sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
TCU4687.txt	(	O
TCU4687.txt	CPF	O
TCU4687.txt	730.850.069-15	O
TCU4687.txt	)	O
TCU4687.txt	a	O
TCU4687.txt	recolher	O
TCU4687.txt	,	O
TCU4687.txt	aos	O
TCU4687.txt	cofres	O
TCU4687.txt	do	O
TCU4687.txt	Fundo	B-ORGANIZACAO
TCU4687.txt	Nacional	I-ORGANIZACAO
TCU4687.txt	de	I-ORGANIZACAO
TCU4687.txt	Cultura	I-ORGANIZACAO
TCU4687.txt	-	O
TCU4687.txt	FNC	B-ORGANIZACAO
TCU4687.txt	,	O
TCU4687.txt	o	O
TCU4687.txt	valor	O
TCU4687.txt	de	O
TCU4687.txt	R	O
TCU4687.txt	$	O
TCU4687.txt	67.826,00	O
TCU4687.txt	,	O
TCU4687.txt	que	O
TCU4687.txt	deverá	O
TCU4687.txt	ser	O
TCU4687.txt	atualizado	O
TCU4687.txt	a	O
TCU4687.txt	partir	O
TCU4687.txt	de	O
TCU4687.txt	29/12/2003	B-TEMPO
TCU4687.txt	,	O
TCU4687.txt	e	O
TCU4687.txt	acrescido	O
TCU4687.txt	dos	O
TCU4687.txt	devidos	O
TCU4687.txt	juros	O
TCU4687.txt	de	O
TCU4687.txt	mora	O
TCU4687.txt	,	O
TCU4687.txt	em	O
TCU4687.txt	conformidade	O
TCU4687.txt	com	O
TCU4687.txt	a	O
TCU4687.txt	legislação	O
TCU4687.txt	em	O
TCU4687.txt	vigor	O
TCU4687.txt	;	O
TCU4687.txt	18.4.	O
TCU4687.txt	aplicar	O
TCU4687.txt	ao	O
TCU4687.txt	Sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
TCU4687.txt	(	O
TCU4687.txt	CPF	O
TCU4687.txt	730.850.069-15	O
TCU4687.txt	)	O
TCU4687.txt	a	O
TCU4687.txt	multa	O
TCU4687.txt	prevista	O
TCU4687.txt	no	O
TCU4687.txt	artigo	B-LEGISLACAO
TCU4687.txt	57	I-LEGISLACAO
TCU4687.txt	da	I-LEGISLACAO
TCU4687.txt	Lei	I-LEGISLACAO
TCU4687.txt	8.443/1992	I-LEGISLACAO
TCU4687.txt	;	O
TCU4687.txt	18.5.	O
TCU4687.txt	autorizar	O
TCU4687.txt	,	O
TCU4687.txt	desde	O
TCU4687.txt	logo	O
TCU4687.txt	,	O
TCU4687.txt	nos	O
TCU4687.txt	termos	O
TCU4687.txt	do	O
TCU4687.txt	art	B-LEGISLACAO
TCU4687.txt	.	I-LEGISLACAO
TCU4687.txt	28	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	inciso	I-LEGISLACAO
TCU4687.txt	II	I-LEGISLACAO
TCU4687.txt	,	I-LEGISLACAO
TCU4687.txt	da	I-LEGISLACAO
TCU4687.txt	Lei	I-LEGISLACAO
TCU4687.txt	8.443/1992	I-LEGISLACAO
TCU4687.txt	,	O
TCU4687.txt	a	O
TCU4687.txt	cobrança	O
TCU4687.txt	judicial	O
TCU4687.txt	das	O
TCU4687.txt	dívidas	O
TCU4687.txt	,	O
TCU4687.txt	caso	O
TCU4687.txt	não	O
TCU4687.txt	atendidas	O
TCU4687.txt	as	O
TCU4687.txt	notificações	O
TCU4687.txt	expedidas	O
TCU4687.txt	;	O
TCU4687.txt	18.6.	O
TCU4687.txt	encaminhar	O
TCU4687.txt	,	O
TCU4687.txt	nos	O
TCU4687.txt	termos	O
TCU4687.txt	do	O
TCU4687.txt	§	B-LEGISLACAO
TCU4687.txt	3º	I-LEGISLACAO
TCU4687.txt	do	I-LEGISLACAO
TCU4687.txt	art	I-LEGISLACAO
TCU4687.txt	.	I-LEGISLACAO
TCU4687.txt	16	I-LEGISLACAO
TCU4687.txt	da	I-LEGISLACAO
TCU4687.txt	Lei	I-LEGISLACAO
TCU4687.txt	8.443/1992	I-LEGISLACAO
TCU4687.txt	c/c	O
TCU4687.txt	o	O
TCU4687.txt	§	B-LEGISLACAO
TCU4687.txt	6º	I-LEGISLACAO
TCU4687.txt	do	I-LEGISLACAO
TCU4687.txt	art	I-LEGISLACAO
TCU4687.txt	.	I-LEGISLACAO
TCU4687.txt	209	I-LEGISLACAO
TCU4687.txt	do	I-LEGISLACAO
TCU4687.txt	RI/TCU	I-LEGISLACAO
TCU4687.txt	,	O
TCU4687.txt	cópia	O
TCU4687.txt	do	O
TCU4687.txt	presente	O
TCU4687.txt	Acórdão	O
TCU4687.txt	,	O
TCU4687.txt	acompanhado	O
TCU4687.txt	do	O
TCU4687.txt	respectivo	O
TCU4687.txt	Relatório	O
TCU4687.txt	e	O
TCU4687.txt	Voto	O
TCU4687.txt	,	O
TCU4687.txt	à	O
TCU4687.txt	Procuradoria	B-ORGANIZACAO
TCU4687.txt	da	I-ORGANIZACAO
TCU4687.txt	República	I-ORGANIZACAO
TCU4687.txt	no	I-ORGANIZACAO
TCU4687.txt	Estado	I-ORGANIZACAO
TCU4687.txt	do	I-ORGANIZACAO
TCU4687.txt	Paraná	I-ORGANIZACAO
TCU4687.txt	,	O
TCU4687.txt	para	O
TCU4687.txt	ajuizamento	O
TCU4687.txt	das	O
TCU4687.txt	ações	O
TCU4687.txt	que	O
TCU4687.txt	entender	O
TCU4687.txt	cabíveis.	O
TCU4687.txt	”	O
TCU4687.txt	PARECER	O
TCU4687.txt	DO	O
TCU4687.txt	MINISTÉRIO	O
TCU4687.txt	PÚBLICO	O
TCU4687.txt	JUNTO	O
TCU4687.txt	AO	O
TCU4687.txt	TCU	B-ORGANIZACAO
TCU4687.txt	6	O
TCU4687.txt	.	O
TCU4687.txt	O	O
TCU4687.txt	ilustre	O
TCU4687.txt	representante	O
TCU4687.txt	do	O
TCU4687.txt	Ministério	B-ORGANIZACAO
TCU4687.txt	Público	I-ORGANIZACAO
TCU4687.txt	,	O
TCU4687.txt	Procurador	O
TCU4687.txt	Júlio	O
TCU4687.txt	Marcelo	B-PESSOA
TCU4687.txt	de	I-PESSOA
TCU4687.txt	Oliveira	I-PESSOA
TCU4687.txt	,	O
TCU4687.txt	concordou	O
TCU4687.txt	,	O
TCU4687.txt	na	O
TCU4687.txt	essência	O
TCU4687.txt	,	O
TCU4687.txt	com	O
TCU4687.txt	a	O
TCU4687.txt	aludida	O
TCU4687.txt	proposta	O
TCU4687.txt	da	O
TCU4687.txt	Unidade	O
TCU4687.txt	Técnica	O
TCU4687.txt	,	O
TCU4687.txt	pugnando	O
TCU4687.txt	apenas	O
TCU4687.txt	por	O
TCU4687.txt	pequeno	O
TCU4687.txt	ajuste	O
TCU4687.txt	quanto	O
TCU4687.txt	à	O
TCU4687.txt	tipificação	O
TCU4687.txt	legal	O
TCU4687.txt	das	O
TCU4687.txt	condutas	O
TCU4687.txt	apuradas	O
TCU4687.txt	(	O
TCU4687.txt	Peça	O
TCU4687.txt	17	O
TCU4687.txt	)	O
TCU4687.txt	,	O
TCU4687.txt	senão	O
TCU4687.txt	vejamos	O
TCU4687.txt	:	O
TCU4687.txt	Trata-se	O
TCU4687.txt	de	O
TCU4687.txt	Tomada	O
TCU4687.txt	de	O
TCU4687.txt	Contas	O
TCU4687.txt	Especial	O
TCU4687.txt	instaurada	O
TCU4687.txt	pela	O
TCU4687.txt	Secretaria	B-ORGANIZACAO
TCU4687.txt	de	I-ORGANIZACAO
TCU4687.txt	Incentivo	I-ORGANIZACAO
TCU4687.txt	e	I-ORGANIZACAO
TCU4687.txt	Fomento	I-ORGANIZACAO
TCU4687.txt	à	I-ORGANIZACAO
TCU4687.txt	Cultura	I-ORGANIZACAO
TCU4687.txt	,	O
TCU4687.txt	do	O
TCU4687.txt	Ministério	B-ORGANIZACAO
TCU4687.txt	da	I-ORGANIZACAO
TCU4687.txt	Cultura	I-ORGANIZACAO
TCU4687.txt	,	O
TCU4687.txt	contra	O
TCU4687.txt	o	O
TCU4687.txt	sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
TCU4687.txt	,	O
TCU4687.txt	em	O
TCU4687.txt	decorrência	O
TCU4687.txt	da	O
TCU4687.txt	omissão	O
TCU4687.txt	no	O
TCU4687.txt	dever	O
TCU4687.txt	de	O
TCU4687.txt	prestar	O
TCU4687.txt	contas	O
TCU4687.txt	dos	O
TCU4687.txt	recursos	O
TCU4687.txt	recebidos	O
TCU4687.txt	para	O
TCU4687.txt	a	O
TCU4687.txt	realização	O
TCU4687.txt	do	O
TCU4687.txt	projeto	O
TCU4687.txt	“	O
TCU4687.txt	Aero	O
TCU4687.txt	Circus	O
TCU4687.txt	Espetáculos	O
TCU4687.txt	Itinerantes	O
TCU4687.txt	”	O
TCU4687.txt	,	O
TCU4687.txt	conforme	O
TCU4687.txt	processo	O
TCU4687.txt	01400.005462/03-24	O
TCU4687.txt	,	O
TCU4687.txt	que	O
TCU4687.txt	autorizou	O
TCU4687.txt	a	O
TCU4687.txt	captação	O
TCU4687.txt	de	O
TCU4687.txt	recursos	O
TCU4687.txt	,	O
TCU4687.txt	no	O
TCU4687.txt	período	O
TCU4687.txt	de	O
TCU4687.txt	26.9.2003	B-TEMPO
TCU4687.txt	a	O
TCU4687.txt	31.12.2004	B-TEMPO
TCU4687.txt	.	O
TCU4687.txt	O	O
TCU4687.txt	sr.	O
TCU4687.txt	Robsmar	B-PESSOA
TCU4687.txt	da	I-PESSOA
TCU4687.txt	Silva	I-PESSOA
